#Date: 2022-07-14 11:43:06
#Source: Sample3.Sample


#Data:
nm,%T
900,0.000351876133443196
899,-0.000623826009374758
898,-0.000616148552262388
897,0.00023485444551714
896,-0.000639552051503595
895,0.000170473170648281
894,0.00107362737405509
893,0.000296632682724493
892,0.000578400959662372
891,0.000542666360137958
890,-0.000123041744721656
889,0.00259737601259765
888,-0.000202361320367876
887,-0.000856993793588687
886,-0.00139325076998458
885,-0.000211880526349751
884,-0.000755897962739264
883,-0.00125931238528767
882,0.000188396534305143
881,-0.00143320468807309
880,-0.000972883193863185
879,-0.000933425534318066
878,0.000745376777588217
877,-0.0012700761906327
876,-0.00180160521186004
875,-0.00234222358458036
874,0.000509539789985111
873,-0.000384780188225123
872,-0.000129735912888131
871,-0.00073010907370373
870,0.0000808290889488853
869,-0.00183331089600325
868,-0.000269303086901799
867,-0.00277806571686359
866,-0.00122032315718187
865,-0.000339234640133504
864,0.00147825567010583
863,-0.000354552358129112
862,0.0000348612237067477
861,-0.00133679327102459
860,-0.00969851433712596
859,-0.000542996572355459
858,-0.000481743501995246
857,-0.00042265374155528
856,-0.000493410608585516
855,-0.000617206625957964
854,-0.000498640924390965
853,-0.00054569602860249
852,-0.000475752489167047
851,-0.000495548809521618
850,-0.000374148295409395
849,-0.000562865131026407
848,-0.000412263543685165
847,-0.000299043397895607
846,-0.000498284907960549
845,-0.000458351711032448
844,-0.000365451282026792
843,-0.00039741988781972
842,-0.000347135147384472
841,-0.00030450053615798
840,-0.000343622421937554
839,-0.000277184927686951
838,-0.000259588900857208
837,-0.00018510565663015
836,-0.000304393408518806
835,-0.000296936256965305
834,-0.000265809366964776
833,-0.000256230400066057
832,-0.000228327348569693
831,-0.000198926656569834
830,-0.000185968400700733
829,-0.00014799337274848
828,-0.000123568301133749
827,-0.000109858698931002
826,-0.0000854724308674237
825,-0.0000870369304425527
824,-0.000113206643957773
823,-0.0000906935577914481
822,-0.0000574908714601938
821,-0.0000610711846266872
820,-0.0000826006246420845
819,-0.0000708862620414224
818,-0.0000627935373608988
817,-0.0000636549079166757
816,-0.0000778801461074509
815,-0.000054757022132528
814,-0.0000125517509813654
813,-0.0000107627685270387
812,-0.0000233126158300767
811,-0.0000368173974810812
810,-0.0000376673675487557
809,-0.0000627004527877369
808,-0.0000509619087090898
807,-0.0000545172653006481
806,-0.0000510772670550893
805,-0.0000483918678828164
804,-0.0000537368810696871
803,-0.0000555711324029017
802,-0.0000662836570047906
801,-0.0000340581587695103
800,-0.0000420973622419801
799,-0.0000510295310850731
798,-0.0000536254116454177
797,-0.0000841959092271004
796,-0.000067109356369464
795,-0.0000608441880557848
794,-0.0000457146922036945
793,-0.0000698258401210093
792,-0.0000742831142488617
791,-0.0000268661496186619
790,-0.0000376015183922858
789,-0.0000554854276428812
788,-0.00005544260664524
787,-0.0000456222409390696
786,-0.0000474554248955493
785,-0.0000564404937213713
784,-0.0000457459672440756
783,-0.0000376266742302254
782,-0.0000457216179761767
781,-0.0000753839377989898
780,-0.000068186139763894
779,-0.000034928175625172
778,-0.0000349223913875795
777,-0.000055610327741978
776,-0.0000493360639559005
775,-0.0000367435641653354
774,-0.0000439004602040447
773,-0.0000493535767228001
772,-0.0000484732997619826
771,-0.000042196714258575
770,-0.0000530376943928136
769,-0.0000404237232638617
768,-0.0000547585970391416
767,-0.00005391116663522
766,-0.0000314578264110581
765,-0.0000467409705478493
764,-0.0000503722590902184
763,-0.0000305522393645745
762,-0.0000368702287282409
761,-0.0000494544001746837
760,-0.0000404470110180175
759,-0.000033238975965723
758,-0.000040436834268179
757,-0.0000387230248654771
756,-0.0000243081495502182
755,-0.0000305707455695931
754,-0.0000404994871954931
753,-0.0000467955934461476
752,-0.0000377833610390324
751,-0.000023394399404177
750,-0.0000180162657332896
749,-0.0000189235584299019
748,-0.000029732022577597
