#Date: 2022-07-14 11:43:06
#Source: Sample5.Sample


#Data:
nm,%T
900,41.8519162833178
899,41.9293331066468
898,42.0027636323381
897,42.0766037362855
896,42.146329313109
895,42.2226527211375
894,42.3026055669777
893,42.3777281353788
892,42.4570164955037
891,42.5291616873598
890,42.6060758222445
889,42.6831329576557
888,42.7647571117748
887,42.8403244221046
886,42.9212554603391
885,42.9990896033893
884,43.0769367634645
883,43.1572340099541
882,43.2367887535004
881,43.3129311009495
880,43.3957788022806
879,43.4788840572977
878,43.561958537463
877,43.641070553069
876,43.7214704399656
875,43.8002283161437
874,43.8825867834025
873,43.964738464093
872,44.0483614796249
871,44.1324223703158
870,44.2156621493281
869,44.2988225179241
868,44.3864351036559
867,44.4698862333679
866,44.5553731813775
865,44.639628156255
864,44.7287603011798
863,44.8190061345813
862,44.9043254860305
861,44.9916262801417
860,45.0480385944112
859,45.1886298380145
858,45.2485224841577
857,45.3414202155826
856,45.4420508772196
855,45.528016860508
854,45.6022062496978
853,45.6934790802865
852,45.7811438295621
851,45.8667479951203
850,45.9477284609889
849,46.0125934859358
848,46.1315812468226
847,46.1941854455957
846,46.2938171169204
845,46.4078475670039
844,46.4746962030046
843,46.5700221554649
842,46.6511881839102
841,46.759681504903
840,46.8352382743563
839,46.9321613926419
838,47.0161198014174
837,47.1295269547196
836,47.2244158992556
835,47.309915518008
834,47.3890517877049
833,47.4851735549261
832,47.5854274659245
831,47.6745032598721
830,47.7777097554256
829,47.862885434156
828,47.9572077228327
827,48.0342039931333
826,48.1341632917498
825,48.2390879144483
824,48.321804202895
823,48.4340085057306
822,48.5159743803532
821,48.6109704034108
820,48.7135428099949
819,48.8297765679121
818,48.9121147506276
817,48.9989183878784
816,49.1064160892319
815,49.1933360201682
814,49.2841409172166
813,49.3849071443188
812,49.4957941207247
811,49.581725612756
810,49.6338510322595
809,49.7484263112661
808,49.8466832187301
807,49.9381865805607
806,50.0271336603167
805,50.1242671155266
804,50.2163867225145
803,50.3166273291166
802,50.4209002641201
801,50.5067375463244
800,50.6038872067256
799,50.7114651991933
798,50.8101621264007
797,50.9040254078028
796,50.999005973554
795,51.0914692063349
794,51.1797923279914
793,51.2796714301282
792,51.3861214059909
791,51.4967556201153
790,51.5911915827924
789,51.6850280376115
788,51.7885060581462
787,51.8762376423641
786,51.9772572900588
785,52.0710331540032
784,52.158844032923
783,52.2608557615447
782,52.3716111284917
781,52.4573006895774
