#Date: 2022-07-14 11:43:06
#Source: Sample6.Sample


#Data:
nm,%T
900,105.789461400579
899,105.009798124533
898,103.976010781956
897,105.633005104187
896,105.164400041337
895,101.488679965549
894,104.984956520365
893,104.771250341189
892,103.101983013708
891,102.186403374359
890,104.8687680424
889,105.416202268366
888,103.860808120442
887,102.937514627175
886,106.311118119893
885,105.291413229016
884,103.407244115666
883,103.859223496287
882,103.661831421538
881,104.336801297512
880,102.01361662191
879,105.139527967877
878,105.366398908776
877,102.893356687001
876,107.453741205744
875,107.575443487244
874,103.83320586965
873,102.96491475299
872,106.606968868112
871,102.882288731373
870,102.243290506265
869,106.33328503854
868,106.799277791394
867,109.454038480506
866,107.750861548571
865,106.014816950617
864,107.182690469743
863,102.389565218609
862,106.805400073539
861,107.396179374854
860,105.069702190693
859,97.6338052167503
858,103.473309620013
857,97.9365597789401
856,102.898485199626
855,100.72495795894
854,100.14418991292
853,97.1801798643771
852,100.810951699644
851,100.954361521679
850,103.253351121212
849,101.263379663848
848,99.7875215917286
847,103.610567743885
846,97.0766772921272
845,100.880944673857
844,97.9738753226209
843,100.34940771297
842,102.152148475871
841,100.445700493751
840,98.0462065654462
839,100.2897376942
838,97.79356015338
837,97.9903801353113
836,99.2435380331245
835,102.523474862997
834,101.069881668209
833,100.167497156273
832,99.3956532166945
831,100.424915196368
830,99.6260694283739
829,101.883663616263
828,100.232971802383
827,100.18487005418
826,98.5850844635478
825,100.623465526496
824,101.422962318113
823,99.4532619562382
822,98.8723367258224
821,100.715443576251
820,101.324322532262
819,100.86595208478
818,99.4854961953972
817,100.134283864479
816,100.016778760003
815,98.722012215973
814,99.2123055822042
813,100.204664016323
812,99.3513599695514
811,100.005506989424
810,100.715881250298
809,99.1845257155372
808,100.608637954328
807,101.693742797132
806,100.158699991497
805,99.7527129209793
804,99.9802944433039
803,99.8098584859265
802,100.447946096967
801,99.0535642031176
800,99.6987921766736
799,100.023632227739
798,100.202337444176
797,100.94528822221
796,100.126816510249
795,101.650575650387
794,101.468595574954
793,100.644182277966
792,100.471974713553
791,100.435227414754
790,99.9559834094787
789,100.999301762915
788,100.119533860934
787,99.919117898008
786,101.68058966653
785,100.764520716185
784,100.548610771831
783,100.40036245741
782,100.289254548801
781,100.51021303318
