#Date: 2022-07-14 11:43:06
#Source: Sample4.Sample


#Data:
nm,%T
900,40.2259554858698
899,40.5549011741773
898,41.3075496152894
897,40.6192633266183
896,41.2309610800895
895,41.403459276559
894,41.3827213843352
893,41.2176115829526
892,42.0651348222185
891,42.4213220995968
890,42.3194842546317
889,42.0024643409275
888,42.0900094476016
887,43.8131869160689
886,42.4044378475116
885,41.9144701637428
884,42.3792533252563
883,43.4007583233137
882,41.7400291038462
881,42.30590981141
880,41.8986694680358
879,42.7189042154316
878,42.8100628767119
877,42.4765823421126
876,43.5032849052297
875,44.0753538392898
874,43.3017877121477
873,43.2466745581108
872,44.3881928393848
871,42.9885315728525
870,41.6808559262805
869,44.3073519065013
868,45.5618880256849
867,44.3294353540364
866,44.629037760778
865,43.1949220264589
864,44.8598926119346
863,45.124117367121
862,43.9600548834626
861,45.6094646074104
860,45.388771189839
859,32.8065438057429
858,31.2907780951044
857,30.7490826204002
856,32.0817510724443
855,33.6397521128332
854,32.1576879640522
853,33.9159180149523
852,34.5516696296678
851,35.001176619971
850,34.7719155989291
849,34.9843284271995
848,35.2965070535011
847,37.4455330178955
846,35.9779800691286
845,37.5239367973235
844,39.3987321810565
843,38.7893776649831
842,39.4133015601631
841,40.3210811409171
840,39.9480689251477
839,41.0520945003305
838,40.3500586762459
837,41.1605591703465
836,41.7128963970703
835,40.8078035610457
834,42.8866985531433
833,43.2148548799303
832,42.8239712860331
831,44.1232806627731
830,44.4960043728754
829,44.1722098697762
828,45.0127455848603
827,44.6321632957442
826,45.9288317108283
825,45.425708442081
824,45.0233685603665
823,46.4906873485863
822,45.8254820175245
821,45.9045964356849
820,46.0876021212983
819,46.1222757126251
818,46.8971019581299
817,46.8184886494762
816,46.2503099037406
815,48.3378254570963
814,47.7952468445308
813,47.7353770964695
812,47.9443458755716
811,48.1644517011985
810,48.2497813206954
809,47.4471729347666
808,47.4777384916686
807,48.9373445703674
806,48.1686486283263
805,48.3209350741876
804,48.5605584238821
803,49.051121476579
802,48.6288493895523
801,48.4683445963177
800,48.8747496383476
799,49.8712366230355
798,49.0612199419331
797,48.8901199005792
796,49.4581207174473
795,49.1012024193098
794,49.144567881081
793,49.3231601212906
792,49.0523393822978
791,49.4084780933392
790,49.7127213056924
789,50.5424731369036
788,50.9310441330251
787,50.1887666275372
786,50.2341564722433
785,50.6187688038622
784,50.2020241590183
783,50.5873787744752
782,50.594255029365
781,50.3354198803704
780,50.2057339972449
779,50.4336026213344
778,51.7390565627976
777,52.1858821574667
776,50.4734830375768
775,50.982746954353
774,51.2616517219254
773,51.2993305745986
772,51.5404326100219
771,52.1526238425953
770,52.2777952079085
769,51.5592211102191
768,51.1996103083371
767,51.8757774099231
766,51.1734331049073
765,51.3119031063205
764,52.7731489231779
763,52.8137941889857
762,52.6223327113955
761,52.8783866233948
760,53.1608022345076
759,53.2124368830133
758,52.6535657514099
757,52.699883491482
756,52.7704700971794
755,52.8293133548627
754,53.5210197791324
753,53.7096071057363
752,53.5299343788238
751,53.9704791228678
750,53.8308285697294
749,53.8104331135382
748,53.8437314979552
747,54.1404253019958
746,54.7729274849969
745,54.3250896184444
744,53.9120352131782
743,54.5680496393705
742,54.4712452927648
741,54.5483087105216
740,54.8074942723201
739,54.489708680439
738,54.9155894344912
737,54.423957337453
736,54.4562973855627
735,55.284738459963
734,55.0277933955875
733,54.8857019581874
732,55.154103480294
731,54.9023483539328
730,54.8801179203482
729,54.8144137061887
728,55.2756709999416
727,55.8079301751292
726,54.8074178653937
725,54.7359582345455
724,54.9689056966461
723,54.7969501062518
722,55.3795926993135
721,55.5975698473047
720,55.3262810815555
719,55.2640542913479
718,55.2001906895583
717,55.7293451107058
716,55.5496269012414
715,55.2915099657415
714,55.3559887999505
713,55.3482087735614
712,54.6512810041252
711,54.8544883180986
710,55.2415724403974
709,55.2216151920486
708,55.628100402255
707,55.3595706722986
706,56.0375204813323
705,55.6707340005283
704,55.0722767027011
703,55.2680676289173
702,55.1143363122418
701,54.524711119578
700,54.6548058308313
